timestamp,symbol,timeframe,signal,entry,sl,tp,votes_long,votes_short,debug,sent_to_discord
2025-09-15T10:50:40.062971,AVAX/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:50:47.592056,AVAX/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:50:56.026142,LINK/USDT,15m,SHORT,23.4,23.87,22.7,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",6,6 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:51:04.745232,LINK/USDT,1h,SHORT,23.4,23.87,22.7,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",3,3 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:51:13.415666,TRX/USDT,15m,SHORT,0.35,0.35,0.34,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:51:21.074521,TRX/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:51:28.899906,DOT/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:51:36.312702,DOT/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:51:45.043030,MATIC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:51:52.627406,MATIC/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:52:00.512573,SHIB/USDT,15m,SHORT,0.0,0.0,0.0,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",5,5 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:52:08.339865,SHIB/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:52:16.271801,BCH/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:52:24.045571,BCH/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T10:52:31.809145,LTC/USDT,15m,SHORT,113.66,115.93,110.25,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",8,8 nến 15m,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T10:52:39.786295,LTC/USDT,1h,SHORT,113.66,115.93,110.25,0,6,"EMA200: SHORT,MACD: SHORT,RSI: SHORT,ADX: strong trend,VWAP: SHORT,Supertrend: SHORT,Range: SHORT",4,4 nến 1h,True,FLAT,FLAT,"[CẢNH BÁO] H4: FLAT, D1: FLAT - KHÔNG CÙNG hướng với tín hiệu SHORT!"
2025-09-15T12:16:50.025501,BTC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:17:22.244348,BTC/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:17:30.012733,BTC/USDT,1h,,,,,,,,,,False,FLAT,FLAT,
2025-09-15T12:17:37.331585,ETH/USDT,15m,,,,,,,,,,False,FLAT,FLAT,
