timestamp,symbol,timeframe,score_long,score_short,score_threshold,score_total_weight,active_total_weight,status
2025-09-29T01:04:51.126017,AVAX/USDT,15m,8.58,7.2,15.0,18.0,18.0,NONE
2025-09-29T01:04:51.571683,ATOM/USDT,15m,9.75,7.19,15.0,18.0,18.0,NONE
2025-09-29T01:04:52.010556,ARB/USDT,15m,7.53,8.25,15.0,18.0,18.0,NONE
2025-09-29T01:05:44.673208,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:05:45.269835,ETH/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:05:45.784008,BNB/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:05:46.223208,SOL/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:05:46.870643,XRP/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:05:47.383725,ADA/USDT,15m,8.48,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:05:47.896999,DOGE/USDT,15m,7.42,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:05:48.418717,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:05:49.062376,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:05:49.499636,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:05:49.939969,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:05:50.387952,TRX/USDT,15m,9.54,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:05:50.823660,AVAX/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:05:51.263513,ATOM/USDT,15m,7.31,9.63,15.0,18.0,18.0,NONE
2025-09-29T01:05:51.700499,ARB/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:06:44.791909,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:06:45.426392,ETH/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:06:45.946341,BNB/USDT,15m,12.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:06:46.470579,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:06:47.355694,XRP/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:06:47.877812,ADA/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:06:48.320952,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:06:48.763491,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:06:49.198036,LINK/USDT,15m,8.58,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:06:49.640123,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:06:50.073464,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:06:50.514796,TRX/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:06:51.032846,AVAX/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:06:51.483282,ATOM/USDT,15m,8.37,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:06:51.926409,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:07:44.891171,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:07:45.820533,ETH/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-29T01:07:46.341583,BNB/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:07:46.873053,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:07:47.312309,XRP/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:07:47.750951,ADA/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:07:48.194982,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:07:48.697071,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:07:49.143715,LINK/USDT,15m,8.58,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:07:49.592730,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:07:50.037940,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:07:50.673518,TRX/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:07:51.106770,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:07:51.548390,ATOM/USDT,15m,9.64,4.34,15.0,18.0,18.0,NONE
2025-09-29T01:07:52.218213,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:08:44.865094,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:08:45.401107,ETH/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-29T01:08:45.997158,BNB/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-29T01:08:46.439783,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:08:46.881816,XRP/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:08:47.323815,ADA/USDT,15m,8.48,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:08:47.966462,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:08:48.416731,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:08:48.938768,LINK/USDT,15m,8.58,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:08:49.382670,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:08:49.828697,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:08:50.273198,TRX/USDT,15m,9.54,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:08:50.714665,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:08:51.161864,ATOM/USDT,15m,8.37,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:08:51.614455,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:09:44.981755,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:09:45.858456,ETH/USDT,15m,11.02,2.86,15.0,18.0,18.0,NONE
2025-09-29T01:09:46.376331,BNB/USDT,15m,15.88,0.0,15.0,18.0,18.0,NONE
2025-09-29T01:09:47.124752,SOL/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:09:47.842373,XRP/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:09:48.277941,ADA/USDT,15m,6.15,9.63,15.0,18.0,18.0,NONE
2025-09-29T01:09:48.797303,DOGE/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:09:49.315641,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:09:49.749752,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:09:50.275425,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:09:50.715242,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:09:51.149593,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:09:51.589941,AVAX/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:09:52.028319,ATOM/USDT,15m,7.31,9.63,15.0,18.0,18.0,NONE
2025-09-29T01:09:52.464754,ARB/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:10:44.890147,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:10:45.574797,ETH/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:10:46.008061,BNB/USDT,15m,14.5,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:10:46.443497,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:10:46.876959,XRP/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:10:47.317558,ADA/USDT,15m,7.42,6.46,15.0,18.0,18.0,NONE
2025-09-29T01:10:47.826397,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:10:48.341445,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:10:48.777433,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:10:49.209724,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:10:49.645756,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:10:50.154019,TRX/USDT,15m,9.54,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:10:50.594864,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:10:51.029162,ATOM/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:10:51.473845,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:11:45.024998,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:11:45.560741,ETH/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:11:46.292471,BNB/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:11:46.727900,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:11:47.241426,XRP/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:11:47.681684,ADA/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:11:48.193210,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:11:48.704234,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:11:49.141421,LINK/USDT,15m,8.58,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:11:49.803937,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:11:50.239063,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:11:50.768810,TRX/USDT,15m,9.54,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:11:51.401178,AVAX/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:11:51.836641,ATOM/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:11:52.281647,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:12:44.818203,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:12:45.501917,ETH/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:12:46.038404,BNB/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:12:46.543721,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:12:47.288234,XRP/USDT,15m,11.44,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:12:47.734430,ADA/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:12:48.390283,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:12:48.826978,LTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:12:49.358019,LINK/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:12:49.814793,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:12:50.257957,DOT/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:12:50.697764,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:12:51.142235,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:12:51.586429,ATOM/USDT,15m,7.31,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:12:52.030534,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:13:45.000460,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:13:45.609345,ETH/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:13:46.040071,BNB/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:13:46.674963,SOL/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:13:47.121407,XRP/USDT,15m,11.44,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:13:47.640066,ADA/USDT,15m,7.42,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:13:48.076391,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:13:48.519433,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:13:48.959744,LINK/USDT,15m,8.58,5.4,15.0,18.0,18.0,NONE
2025-09-29T01:13:49.403987,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:13:49.842865,DOT/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:13:50.284740,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:13:50.722791,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:13:51.164458,ATOM/USDT,15m,9.75,5.29,15.0,18.0,18.0,NONE
2025-09-29T01:13:51.685319,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:14:45.005977,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:14:45.465306,ETH/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:14:45.993863,BNB/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:14:46.439662,SOL/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:14:46.947581,XRP/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:14:47.810328,ADA/USDT,15m,7.42,6.46,15.0,18.0,18.0,NONE
2025-09-29T01:14:48.448626,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:14:48.887046,LTC/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:14:49.466423,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:14:50.120158,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:14:50.579495,DOT/USDT,15m,8.37,6.57,15.0,18.0,18.0,NONE
2025-09-29T01:14:51.104095,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:14:51.549762,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:14:52.215346,ATOM/USDT,15m,9.75,5.29,15.0,18.0,18.0,NONE
2025-09-29T01:14:52.650005,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:15:44.916153,BTC/USDT,15m,9.64,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:15:45.601786,ETH/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:15:46.038601,BNB/USDT,15m,12.6,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:15:46.480761,SOL/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:15:47.013538,XRP/USDT,15m,10.38,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:15:47.534931,ADA/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:15:48.060202,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:15:48.507190,LTC/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:15:48.948600,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:15:49.623434,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:15:50.065318,DOT/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:15:50.741984,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:15:51.181168,AVAX/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:15:51.623719,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:15:52.067541,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:16:45.134796,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:16:45.992962,ETH/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:16:46.509340,BNB/USDT,15m,16.62,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:16:46.949304,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:16:47.393758,XRP/USDT,15m,11.44,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:16:47.838640,ADA/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:16:48.368107,DOGE/USDT,15m,8.48,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:16:48.806602,LTC/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:16:49.244995,LINK/USDT,15m,7.31,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:16:49.768856,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:16:50.224669,DOT/USDT,15m,7.31,6.57,15.0,18.0,18.0,NONE
2025-09-29T01:16:50.666945,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:16:51.104771,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:16:51.543643,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:16:52.061930,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:17:45.206531,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:17:46.088805,ETH/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:17:46.911471,BNB/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-29T01:17:47.529259,SOL/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:17:47.973253,XRP/USDT,15m,11.44,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:17:48.415812,ADA/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:17:48.923392,DOGE/USDT,15m,8.48,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:17:49.445829,LTC/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:17:49.880757,LINK/USDT,15m,7.31,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:17:50.324403,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:17:50.769801,DOT/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:17:51.215207,TRX/USDT,15m,9.54,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:17:51.646844,AVAX/USDT,15m,9.74,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:17:52.082603,ATOM/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:17:52.721459,ARB/USDT,15m,7.21,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:18:45.106832,BTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-29T01:18:45.777013,ETH/USDT,15m,9.64,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:18:46.382246,BNB/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-29T01:18:46.823259,SOL/USDT,15m,8.58,6.46,15.0,18.0,18.0,NONE
2025-09-29T01:18:47.266535,XRP/USDT,15m,11.44,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:18:47.709369,ADA/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:18:48.155866,DOGE/USDT,15m,8.48,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:18:48.598478,LTC/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:18:49.120443,LINK/USDT,15m,8.37,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:18:49.556230,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:18:49.994691,DOT/USDT,15m,11.02,2.86,15.0,18.0,18.0,NONE
2025-09-29T01:18:50.433087,TRX/USDT,15m,5.83,5.83,15.0,18.0,18.0,NONE
2025-09-29T01:18:50.878898,AVAX/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:18:51.323882,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:18:51.760058,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:19:45.299706,BTC/USDT,15m,12.18,1.8,15.0,18.0,18.0,NONE
2025-09-29T01:19:46.210716,ETH/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:19:46.854944,BNB/USDT,15m,18.0,0.0,15.0,18.0,18.0,NONE
2025-09-29T01:19:47.517490,SOL/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:19:47.955773,XRP/USDT,15m,9.22,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:19:48.533390,ADA/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:19:48.972668,DOGE/USDT,15m,6.15,5.51,15.0,18.0,18.0,NONE
2025-09-29T01:19:49.406773,LTC/USDT,15m,10.7,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:19:49.848663,LINK/USDT,15m,8.37,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:19:50.293142,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:19:50.820569,DOT/USDT,15m,9.75,5.19,15.0,18.0,18.0,NONE
2025-09-29T01:19:51.261484,TRX/USDT,15m,9.54,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:19:51.866587,AVAX/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:19:52.320263,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:19:52.765251,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:20:45.172985,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:20:45.704341,ETH/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:20:46.217347,BNB/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:20:46.967940,SOL/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:20:47.555501,XRP/USDT,15m,11.44,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:20:47.993153,ADA/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:20:48.521612,DOGE/USDT,15m,6.15,5.51,15.0,18.0,18.0,NONE
2025-09-29T01:20:49.024397,LTC/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:20:49.464565,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:20:49.901457,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:20:50.426617,DOT/USDT,15m,7.31,6.57,15.0,18.0,18.0,NONE
2025-09-29T01:20:50.860405,TRX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:20:51.296350,AVAX/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:20:51.805625,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:20:52.244710,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:21:45.151206,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:21:45.588075,ETH/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:21:46.093215,BNB/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:21:46.618700,SOL/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:21:47.069567,XRP/USDT,15m,10.38,2.44,15.0,18.0,18.0,NONE
2025-09-29T01:21:47.503217,ADA/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:21:47.942180,DOGE/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:21:48.381358,LTC/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:21:48.881175,LINK/USDT,15m,7.31,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:21:49.315857,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:21:49.750882,DOT/USDT,15m,7.31,6.57,15.0,18.0,18.0,NONE
2025-09-29T01:21:50.186098,TRX/USDT,15m,8.48,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:21:50.619240,AVAX/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:21:51.059335,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:21:51.493769,ARB/USDT,15m,6.15,6.67,15.0,18.0,18.0,NONE
2025-09-29T01:22:45.291110,BTC/USDT,15m,10.8,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:22:45.885602,ETH/USDT,15m,8.58,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:22:46.477691,BNB/USDT,15m,15.56,1.38,15.0,18.0,18.0,NONE
2025-09-29T01:22:47.215948,SOL/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:22:47.649042,XRP/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:22:48.311207,ADA/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:22:48.745952,DOGE/USDT,15m,6.15,5.51,15.0,18.0,18.0,NONE
2025-09-29T01:22:49.177601,LTC/USDT,15m,8.48,3.18,15.0,18.0,18.0,NONE
2025-09-29T01:22:49.688051,LINK/USDT,15m,7.31,7.73,15.0,18.0,18.0,NONE
2025-09-29T01:22:50.121673,MATIC/USDT,15m,5.08,8.8,15.0,18.0,18.0,NONE
2025-09-29T01:22:50.566301,DOT/USDT,15m,7.31,6.57,15.0,18.0,18.0,NONE
2025-09-29T01:22:51.001296,TRX/USDT,15m,7.42,4.24,15.0,18.0,18.0,NONE
2025-09-29T01:22:51.442420,AVAX/USDT,15m,8.58,5.3,15.0,18.0,18.0,NONE
2025-09-29T01:22:52.194808,ATOM/USDT,15m,6.15,7.73,15.0,18.0,18.0,NONE
